8,126,1
8,127,3
9,97,4
9,1,5
9,128,4
9,129,1
9,130,5
9,131,5
9,1,3
9,1,5
9,132,5
9,133,5
9,1,4
9,134,2
9,135,4
9,1,3
9,1,1
9,136,4
9,1,4
9,137,4
9,138,4
9,139,4
9,140,5
9,141,5
9,142,5
9,1,2
9,1,5
9,143,5
9,1,4
9,1,4
9,1,5
9,144,4
9,139,5
9,21,4
9,1,3
9,145,4
9,146,5
9,131,5
9,147,4
9,148,4
9,149,5
9,150,4
9,1,4
9,1,5
9,151,5
9,152,5
9,1,3
9,1,4
9,153,5
9,1,4
9,154,4
9,77,4
9,77,3
9,1,5
9,155,5
9,1,3
9,1,5
9,156,4
9,156,3
9,1,3
9,1,4
9,1,5
9,1,5
9,1,4
9,157,4
10,65,0
11,158,1
12,159,3
12,1,2
12,160,3
12,161,5
12,1,3
12,162,3
12,1,4
12,163,4
12,164,1
12,165,3
12,1,5
12,166,1
12,1,2
12,1,2
12,1,3
12,167,4
12,168,3
12,1,3
12,169,3
12,170,5
12,171,3
12,172,1
12,173,4
12,174,4
12,175,2
12,176,5
12,177,1
12,178,3
12,179,1
12,180,4
12,1,2
13,28,0
14,181,5
14,182,3
14,183,5
14,184,5
14,185,3
14,186,5
14,187,5
14,188,5
14,189,5
14,190,5
14,191,5
14,192,5
14,193,5
14,194,4
14,195,5
14,196,4
14,197,5
14,198,5
14,199,5
14,200,5
14,201,5
14,202,1
14,203,5
14,188,5
14,204,5
14,205,4
14,206,3
14,207,5
14,208,5
14,209,4
14,210,5
14,211,5
14,212,4
14,213,4
14,211,4
14,214,5
14,215,5
15,216,3
15,217,3
15,218,2
15,219,1
15,220,5
15,134,3
15,221,4
15,222,4
15,223,3
15,224,1
15,225,1
15,226,4
15,227,5
15,228,4
15,229,4
15,230,4
15,231,3
15,232,4
15,233,2
15,234,4
15,235,1
16,1,5
16,1,3
16,236,5
16,237,5
16,1,3
16,238,4
16,1,4
16,1,4
16,1,3
16,1,4
16,239,4
16,1,3
16,240,4
16,241,1
16,242,5
16,1,4
16,1,5
16,243,5
16,243,4
16,244,4
16,85,4
16,85,4
16,245,4
16,246,4
16,246,3
16,247,2
16,248,4
16,1,5
16,249,5
16,250,5
16,1,4
16,251,4
16,251,5
16,1,5
16,252,4
16,253,3
16,254,4
16,255,4
16,256,4
16,257,4
16,257,5
16,258,5
16,259,4
16,260,4
16,1,3
16,261,4
16,262,5
16,263,5
16,264,2
16,265,5
16,1,4
17,266,5
17,267,5
17,268,2
17,269,5
17,270,5
17,271,5
17,272,5
17,273,5
17,274,5
17,275,5
17,276,5
17,277,5
18,1,5
18,1,3
18,278,5
18,279,5
18,279,4
18,280,5
18,1,5
18,281,5
18,1,4
18,1,5
18,282,5
18,283,5
18,284,5
18,67,5
18,97,5
18,1,5
18,1,5
18,285,5
18,286,4
18,287,5
18,288,5
18,289,4
18,1,5
18,290,5
18,290,5
18,291,5
18,292,3
18,293,2
18,294,1
18,295,5
18,1,4
18,296,5
18,1,5
18,169,5
18,169,4
18,169,4
18,297,5
18,1,4
18,298,5
18,299,5
18,300,5
18,301,5
18,301,5
18,302,5
18,303,5
18,159,4
18,304,5
18,305,5
18,306,5
18,1,5
18,307,5
18,308,5
18,309,5
18,310,5
18,311,5
18,312,3
18,1,5
18,313,5
18,314,5
18,1,5
18,315,5
18,1,5
18,1,4
18,1,5
19,316,4
19,317,4
20,318,4
20,319,5
20,320,3
20,320,3
20,320,4
20,321,4
20,321,5
20,321,4
20,322,3
20,323,3
20,286,2
20,1,4
20,324,2
20,321,5
20,325,5
20,325,3
20,321,5
20,326,5
20,321,5
20,321,3
20,321,3
20,327,4
20,103,5
20,1,3
20,1,4
20,159,4
20,80,4
20,321,4
20,1,2
20,328,4
20,321,4
20,329,4
20,329,3
20,321,4
20,321,3
20,330,4
20,331,3
20,332,5
20,333,2
20,321,1
20,321,3
20,1,4
20,334,4
20,334,1
20,335,1
20,321,1
20,321,3
20,321,5
20,336,3
20,336,3
20,336,5
20,1,4
20,321,3
20,321,5
20,321,5
20,321,5
20,337,4
20,337,4
20,338,3
20,321,2
20,339,5
20,340,4
20,321,2
20,321,3
20,341,1
20,321,1
20,1,4
20,342,4
20,321,3
20,321,1
20,321,5
20,343,4
20,321,4
20,344,5
20,345,5
20,321,4
20,321,4
20,346,1
20,347,1
20,347,4
20,321,4
20,348,4
20,321,2
20,321,4
20,321,5
20,1,4
20,349,1
20,350,5
20,351,5
20,352,5
20,353,5
20,321,4
20,354,4
20,321,4
20,331,3
20,355,4
20,130,4
20,356,4
20,357,2
20,357,4
20,357,3
20,357,4
20,321,3
20,321,4
20,321,4
20,321,4
20,1,5
20,358,4
20,358,3
20,359,2
20,1,5
20,360,4
20,361,3
20,321,5
20,321,1
20,321,4
20,129,4
20,286,2
20,321,5
20,362,4
20,321,1
20,321,2
20,363,5
20,209,4
20,321,4
20,364,5
20,321,4
20,365,4
20,321,4
20,366,4
20,321,5
20,321,4
20,367,3
20,368,5
20,369,5
20,321,2
20,321,5
20,370,5
20,321,1
20,321,2
20,371,4
20,321,4
20,321,4
20,372,3
20,373,3
20,321,4
20,1,1
20,321,2
20,341,4
20,321,2
20,374,1
20,374,4
20,375,4
20,376,4
20,321,3
20,323,3
20,321,4
20,377,4
20,321,3
20,378,5
20,321,5
20,379,5
20,321,4
20,321,3
20,321,2
20,380,4
20,380,3
20,321,5
20,381,5
20,321,4
20,382,4
20,67,5
20,383,5
20,384,5
20,385,3
20,386,5
20,386,3
20,321,4
20,321,5
20,321,3
20,321,5
20,387,3
20,388,5
20,389,5
20,390,3
20,391,4
20,321,3
20,392,4
20,321,2
20,321,2
20,321,5
20,318,4
20,27,5
20,321,2
20,3,3
20,341,5
20,393,4
20,394,4
20,394,4
20,394,4
20,321,1
20,395,5
20,395,5
20,321,5
20,321,4
20,103,4
20,321,2
20,321,3
20,321,2
20,278,4
20,396,4
20,321,4
20,321,4
20,321,3
20,397,3
20,80,4
20,80,5
20,321,3
20,398,3
20,398,3
20,321,3
20,321,4
20,321,4
20,321,5
20,321,3
20,399,4
20,321,3
20,321,3
20,321,5
20,321,4
20,321,4
20,321,5
20,1,4
20,400,4
20,401,4
20,402,5
20,341,4
20,403,5
20,404,3
20,321,1
20,321,3
20,405,3
20,321,1
20,321,5
20,321,5
20,406,3
20,407,3
20,407,4
20,408,3
20,408,5
20,409,1
20,410,4
20,411,5
20,321,3
20,321,5
20,321,5
20,321,4
20,321,1
20,321,5
20,321,3
20,321,3
20,321,5
20,412,3
20,364,5
20,413,2
20,413,4
20,414,4
20,321,4
20,415,2
20,415,3
20,321,4
20,416,5
20,417,5
20,418,5
20,419,5
20,420,5
20,321,5
20,321,2
20,321,2
20,321,5
20,321,4
20,421,4
20,422,5
20,321,3
20,321,3
20,321,4
20,423,4
20,424,4
20,425,5
20,425,5
20,426,1
20,321,4
20,321,4
20,427,5
20,1,5
20,428,1
20,429,3
20,430,4
20,430,5
20,431,4
20,432,5
20,432,4
20,432,4
20,432,4
20,432,4
20,432,4.1
20,432,4.1
20,432,4
20,432,4.1
20,432,4
20,432,4.1
20,432,4
20,432,4.1
20,433,3
20,434,2
20,379,5
20,321,4
20,321,4
20,321,3
20,344,5
20,398,3
20,435,3
20,338,3
20,436,4
20,437,4
20,438,3
20,439,3
20,440,1
20,441,4
20,442,3
20,443,5
20,444,3
20,445,4
20,446,4
20,447,4
21,28,0
22,448,4
22,157,3
22,449,4
22,1,3
22,341,4
22,450,4
22,448,5
22,1,2
22,451,5
22,1,4
22,452,4
22,1,5
22,1,1
22,1,3
22,453,2
22,454,3
22,1,4
22,286,3
22,1,2
22,455,4
22,456,4
22,457,5
22,1,3
22,1,1
22,458,2
22,459,4
22,460,1
22,461,4
22,80,3
22,80,4
22,462,5
22,463,3
22,464,4
22,1,1
22,1,3
22,1,3
22,465,3
22,465,4
22,466,3
22,466,3
22,1,4
22,467,2
22,448,4
22,1,4
22,1,3
22,468,1
22,1,3
22,1,3
22,1,3
22,469,3
22,278,4
22,470,4
22,1,4
22,1,4
22,471,2
22,1,3
22,293,2
22,472,4
22,1,5
22,473,4
22,1,1
22,1,3
22,1,5
22,383,4
22,1,4
22,1,4
22,474,2
22,1,4
22,1,4
22,320,2
22,475,4
22,1,3
22,1,4
22,1,4
22,1,3
22,1,3
22,1,3
22,476,4
22,1,5
22,1,4
22,1,1
23,477,5
23,478,5
23,479,4
23,480,5
23,481,3
23,482,3
23,483,3
23,484,4
23,485,4
23,486,5
23,487,3
23,488,5
23,489,5
23,490,5
23,491,4
23,492,4
23,493,3
24,494,2
24,1,1
24,1,3
24,1,1
24,1,1
24,495,1
24,496,2
24,497,3
24,498,2
24,499,1
24,500,4
24,1,1
24,501,1
24,306,4
24,502,1
24,1,2
24,1,2
24,503,1
24,504,2
24,143,2
24,505,3
24,1,3
25,28,0
26,506,5
26,507,4
26,508,5
26,1,4
26,1,5
26,509,4
26,510,3
26,511,4
26,511,3
26,512,3
26,513,4
26,514,5
26,515,4
26,1,4
26,1,4
26,1,5
27,516,1
27,517,1
28,518,4
28,518,4
29,519,3
29,1,3
29,1,3
29,520,4
29,1,3
29,521,5
29,522,4
29,1,4
29,1,5
29,523,4
29,1,4
29,524,2
29,343,3
29,525,4
29,526,3
29,526,4
29,527,5
29,528,4
29,1,3
29,286,5
29,1,5
29,529,5
29,530,4
29,1,2
29,531,5
29,532,5
29,1,4
29,533,4
29,534,4
29,278,4
29,1,2
29,535,5
29,536,2
29,537,5
29,80,5
29,467,2
29,538,5
29,1,2
29,1,3
29,528,5
29,21,4
29,1,2
29,539,2
29,540,4
29,3,3
29,68,3
29,541,4
29,542,4
29,1,4
29,543,3
29,157,3
29,1,4
29,1,4
29,544,4
29,1,4
29,527,5
29,545,5
30,546,3
30,547,4
30,548,3
30,549,4
30,550,4
30,551,5
30,552,4
30,553,3
30,554,5
30,555,5
31,556,
31,557,
31,558,
31,557,
31,556,
31,558,
31,559,5
31,560,5
31,561,5
31,562,5
31,563,5
31,564,3
31,565,3
31,566,5
31,567,5
31,568,5
31,569,5
31,570,5
31,571,5
31,572,5
31,573,5
31,574,5
31,575,5
31,576,4
31,577,3
31,578,4
32,579,
32,580,
33,1,2
33,581,2
33,1,4
33,582,3
33,583,3
33,584,5
33,585,4
33,1,3
33,586,1
33,72,3
33,72,5
33,1,4
33,21,3
33,21,4
33,587,4
33,587,4
33,67,3
33,588,5
33,589,2
33,590,5
33,1,5
33,341,5
33,588,4
33,1,4
33,591,5
33,592,4
33,592,4
33,1,5
33,593,4
33,594,3
33,595,3
33,596,5
33,596,5
33,1,4
33,1,4
33,597,4
33,598,4
33,599,4
33,1,4
33,530,2
33,1,3
33,600,5
33,601,2
33,602,5
33,456,4
33,473,4
33,1,5
33,1,4
33,260,5
33,603,5
33,603,5
33,169,1
33,1,5
33,1,4
33,308,5
33,604,4
33,1,4
33,1,4
33,1,5
33,1,5
33,605,4
34,65,0
35,157,5
35,1,3
35,606,3
35,607,3
35,608,2
35,595,2
35,1,2
35,1,1
35,609,4
35,405,1
35,610,4
35,611,3
35,611,1
35,1,4
35,1,1
35,504,3
35,504,3
35,612,3
35,467,2
35,91,3
35,613,3
35,1,1
35,614,1
35,1,4
35,615,3
35,616,1
35,147,1
35,617,4
35,97,5
35,162,2
35,618,2
35,1,1
35,619,5
35,620,4
35,393,4
35,621,2
35,1,1
35,622,1
35,623,1
35,624,5
35,625,1
35,499,3
35,499,3
35,345,3
35,626,4
35,627,2
35,1,3
35,1,1
35,628,1
35,1,5
35,315,3
35,629,3
35,630,1
35,631,4
35,632,3
35,21,3
35,1,2
35,633,3
35,634,3
35,1,4
35,635,5
35,1,2
35,1,3
35,636,3
35,624,1
35,1,3
35,1,2
35,637,1
35,1,3
35,638,1
35,639,1
35,640,2
35,320,1
35,1,1
35,1,3
35,1,5
35,1,3
35,1,3
35,1,3
35,1,1
35,1,3
35,1,4
35,1,3
35,351,1
35,1,3
35,641,3
35,642,4
35,643,4
35,306,4
35,1,3
35,1,3
35,1,2
35,67,2
35,1,4
35,80,2
35,1,1
35,644,4
35,1,1
35,1,1
35,1,1
35,77,4
35,645,3
35,646,3
35,1,5
36,1,4
36,97,4
36,647,5
36,648,4
36,1,4
36,649,4
36,650,4
36,1,4
36,1,4
36,651,3
36,652,5
36,653,5
36,467,5
36,654,3
36,1,4
36,655,5
36,656,4
36,657,4
36,658,3
36,1,4
36,1,4
36,659,4
36,660,4
36,1,4
36,661,4
36,662,4
36,26,5
36,1,5
36,663,5
36,157,4
36,1,4
36,664,5
36,1,5
36,665,5
36,666,4
36,666,5
36,1,3
36,667,3
36,257,4
36,668,2
36,669,4
36,1,4
36,670,3
36,671,3
36,672,4
36,1,5
36,673,2
36,1,3
36,544,4
36,67,2
36,1,4
36,1,4
36,674,2
36,1,5
36,1,4
37,675,5
37,317,5
38,28,0
39,676,3
39,677,4
39,678,5
39,679,5
39,680,4
39,681,3
39,682,4
39,683,2
39,684,5
40,685,5
40,686,5
40,687,5
40,688,5
40,689,5
40,690,1
40,691,5
40,692,5
40,693,5
40,694,5
40,695,5
40,696,5
40,697,5
40,698,5
40,699,5
40,700,5
41,701,5
41,702,5
41,703,1
41,704,5
41,705,4
41,706,3
41,707,1
41,708,1
41,709,5
41,710,5
41,711,4
42,712,5
42,1,5
42,151,5
42,713,5
42,131,5
42,609,4
42,714,5
42,715,5
42,169,5
42,716,5
42,716,5
42,717,5
42,1,5
42,718,5
42,1,5
42,719,5
42,719,5
42,1,4
42,504,5
42,720,4
42,628,4
42,628,5
42,1,4
42,388,5
42,721,4
42,721,4
42,722,4
42,723,5
42,724,5
42,725,5
42,726,5
42,727,5
42,1,5
42,728,5
42,131,5
42,729,5
42,729,4
42,730,5
42,1,4
42,1,5
42,1,5
42,1,5
42,731,5
42,1,4
42,1,1
42,1,5
42,732,5
42,733,3
42,603,2
42,603,3
42,87,2
42,87,5
42,734,5
42,735,5
42,735,5
42,735,4
42,736,5
42,736,5
42,736,5
42,1,5
42,737,5
42,738,5
42,738,5
42,739,5
42,739,5
42,739,5
42,1,5
43,28,0
44,740,1
44,741,1
44,742,4
44,743,5
44,744,1
44,745,3
44,746,3
44,691,3
44,747,3
44,748,5
44,749,5
44,750,5
44,751,5
44,749,5
44,752,5
44,753,4
44,749,4
44,754,4
44,754,4
44,755,5
44,756,5
44,757,3
44,65,0
44,758,4
44,759,3
44,760,3
44,761,3
44,747,3
44,762,3
44,763,3
44,764,2
44,763,2
44,765,2
44,741,2
44,766,2
44,761,2
44,749,2
44,767,5
44,768,4
44,769,4
44,762,4
44,770,4
44,765,4
44,771,3
44,691,3
44,772,3
44,766,3
44,772,3
44,756,3
45,773,4
45,774,4
45,775,3
45,776,5
45,777,4
45,778,3
45,779,1
45,780,4
45,781,1
45,782,5
45,783,5
45,784,5
45,785,1
45,786,5
45,787,5
45,788,5
45,789,3
45,790,1
45,784,1
45,791,4
45,792,4
45,793,4
45,794,4
45,795,5
45,796,3
45,797,1
45,798,3
45,799,4
45,800,5
45,801,4
45,788,4
45,793,4
45,802,2
45,803,3
45,804,4
46,520,
46,2,
46,65,0
46,805,0
46,806,0
47,610,1
47,28,0
47,807,3
47,808,2
47,1,1
47,809,1
47,1,1
47,525,1
47,1,1
47,810,5
47,1,1
47,97,4
47,1,3
47,811,2
47,812,2
47,1,1
47,1,1
47,813,4
47,713,1
47,814,4
47,1,1
47,1,4
47,1,1
47,157,1
47,129,1
47,815,3
47,816,1
47,817,1
47,1,2
47,1,5
47,1,2
48,65,0
49,317,
50,818,3
50,819,5
51,28,0
51,317,0
52,317,
53,820,5
53,821,5
53,822,4
53,1,5
53,823,5
53,541,5
53,320,4
53,824,5
53,825,5
53,826,1
53,1,5
53,827,5
53,828,5
53,1,5
53,1,5
53,829,5
53,830,5
53,1,5
53,831,5
53,1,4
53,832,4
53,1,4
53,833,5
53,834,4
53,1,4
53,835,4
53,836,5
53,837,5
53,838,4
53,826,4
53,341,4
53,1,5
53,105,4
53,839,5
53,1,5
53,840,5
53,1,5
53,3,5
53,1,3
53,841,2
53,842,5
53,1,1
53,457,5
53,843,5
53,844,5
53,845,4
53,846,5
53,77,5
53,847,4
53,1,5
53,1,5
53,1,5
53,848,5
53,849,3
53,1,4
53,850,4
53,851,5
53,852,5
53,1,5
53,853,5
53,854,4
53,855,5
53,856,5
53,857,5
53,858,1
53,859,5
53,860,3
53,861,5
53,862,5
53,863,5
53,1,5
53,864,5
53,865,4
53,866,4
53,1,5
53,867,5
53,868,4
53,869,5
53,870,4
53,871,5
54,872,5
54,873,5
54,874,5
54,875,5
54,876,5
54,877,5
54,878,5
54,879,5
54,880,5
54,881,5
54,882,5
54,883,5
54,28,0
54,884,5
54,885,5
54,886,5
54,887,5
54,888,5
54,889,5
54,890,5
54,891,5
54,892,4
54,893,5
54,894,5
54,895,5
54,896,5
54,897,5
54,898,5
54,899,5
54,900,5
54,901,5
55,902,5
55,903,5
55,341,5
55,904,4
55,904,5
55,905,5
55,906,4
55,341,2
55,907,3
55,907,5
55,908,5
55,1,5
55,909,5
55,282,5
55,341,5
55,910,5
55,911,5
55,912,5
55,913,2
55,459,5
55,914,3
55,846,5
55,80,5
55,80,5
55,915,5
55,916,5
55,917,5
55,918,4
55,919,5
55,920,5
55,542,5
55,921,3
55,921,5
55,529,5
55,922,4
55,923,5
55,589,5
55,473,5
55,320,5
55,462,5
55,467,2
55,319,5
55,1,4
55,463,4
55,131,4
55,604,5
55,72,5
55,924,5
55,3,5
55,1,5
55,925,5
55,925,5
55,925,5
55,925,5
55,925,5
55,926,4
55,927,5
55,928,5
55,928,4
55,541,4
55,1,5
55,1,5
56,929,1
56,533,4
56,1,5
56,1,3
56,1,2
56,1,2
56,930,2
56,931,1
56,820,3
56,932,3
56,1,1
56,933,3
56,320,5
56,1,5
56,934,4
56,935,3
56,637,5
56,67,4
56,936,3
56,1,4
56,153,3
56,1,1
57,937,
57,938,
57,939,
57,940,5
57,938,5
57,937,5
57,941,5
57,939,5
57,942,5
57,942,5
57,941,5
58,317,
59,943,3
59,944,4
59,945,1
59,946,4
59,947,3
59,948,5
59,949,5
59,950,4
59,951,4
59,952,5
59,953,5
59,954,4
59,955,5
59,956,5
59,957,4
59,958,3
59,959,5
59,960,5
59,961,5
59,962,5
59,963,4
59,964,5
59,965,5
59,966,2
59,967,5
59,968,5
59,969,5
59,970,5
59,971,4
59,972,5
59,973,5
59,974,5
59,975,2
59,976,5
59,952,5
59,977,5
59,978,5
59,979,5
59,955,3
59,980,5
59,981,2
59,982,5
59,983,5
59,984,5
59,985,4
59,986,3
59,970,5
59,987,5
60,988,5
60,989,5
60,990,5
60,991,5
60,992,5
60,993,4.9
60,994,4.8
60,995,4.8
60,996,4.8
60,997,4.8
60,998,4.8
60,999,4.8
60,0,4.8
60,575,4.8
60,1,4.8
60,2,5
60,3,5
60,4,5
60,5,5
60,6,5
60,7,5
60,8,5
60,308,5
60,9,5
60,10,5
60,11,5
60,12,5
60,464,5
60,13,5
60,14,5
60,15,4.9
60,16,5
60,17,5
60,18,5
60,19,5
60,20,5
60,21,5
60,22,5
60,23,5
60,24,5
60,25,5
60,989,5
60,26,4.8
60,27,4.8
60,28,5
60,2,4.9
60,29,4.9
60,30,5
61,1,5
61,31,5
61,32,4
61,33,3
61,33,4
61,1,4
61,1,2
61,1,3
61,1,4
61,608,5
61,278,1
61,326,5
61,595,2
61,34,4
61,34,4
61,456,3
61,35,4
61,906,2
61,1,2
61,312,1
61,36,4
61,451,1
61,451,3
61,37,4
61,1,1
61,1,5
61,38,1
61,1,4
61,39,3
61,1,5
61,1,5
61,1,4
61,1,4
61,40,4
61,131,3
61,41,3
61,456,4
61,42,4
61,1,2
61,1,4
61,846,4
61,43,4
61,1,4
61,927,2
61,1,3
61,1,3
61,44,4
61,467,4
61,1,2
61,45,5
61,80,5
61,1,5
61,451,3
61,451,2
61,46,4
61,47,3
61,48,4
61,713,3
61,1,3
61,1,4
61,1,5
61,530,4
61,1,2
61,1,4
61,1,5
61,1,4
61,49,2
61,923,5
61,1,3
61,1,1
61,920,5
61,920,2
61,1,3
61,1,1
61,317,1
61,1,2
61,1,4
62,734,5
62,50,5
62,51,5
62,1,5
62,52,5
62,53,3
62,1,3
62,1,4
62,1,4
62,26,5
62,54,4
62,1,4
62,55,4
62,56,4
62,1,2
62,57,4
62,58,5
62,59,2
62,1,2
62,846,4
62,1,3
62,60,3
62,27,3
62,1,5
62,61,3
62,922,5
62,1,5
62,62,5
62,63,5
62,64,4
62,360,4
62,65,4
62,66,4
62,67,1
62,68,3
62,1,3
62,1,5
62,530,4
62,1,4
62,624,5
63,317,
63,69,
63,70,
63,71,
63,72,
63,73,
63,74,
63,75,
63,76,
63,75,
63,72,
64,77,5
64,78,5
64,79,4
64,80,5
64,81,5
64,82,5
64,83,3
64,84,5
64,78,5
64,85,5
64,86,4
64,82,4
64,87,4
64,88,4
64,89,5
64,90,2
64,91,5
64,92,5
64,93,4
64,94,4
64,95,1
64,96,4
64,97,5
64,98,5
64,99,5
64,100,2
64,101,4
64,102,4
64,103,4
64,104,5
64,105,5
64,106,5
64,107,5
64,81,5
64,108,4
64,109,2
64,95,5
64,110,5
64,111,4
64,112,4
64,96,4
64,113,3
64,85,3
64,114,4
64,115,5
64,116,5
64,117,5
64,118,4
64,119,1
64,120,5
64,121,5
64,122,4
64,105,4
64,123,4
64,124,5
64,125,5
64,126,1
64,94,1
64,127,1
64,128,3
64,129,3
64,130,3
64,131,5
64,132,4
64,133,5
64,134,5
64,135,4
64,136,5
64,137,5
64,138,5
64,139,5
64,140,5
64,141,4
64,142,5
64,130,5
64,143,5
64,144,1
64,145,3
64,127,3
64,107,3
64,121,3
65,146,5
66,147,5
66,148,4
66,149,5
66,150,5
66,151,5
66,152,5
66,153,3
66,154,5
66,155,5
66,156,4
66,157,4
66,158,5
66,28,0
66,159,3
67,160,
67,161,
67,162,
67,317,
67,163,
68,164,2
68,165,5
68,166,2
68,167,3
68,168,4
69,28,0
70,278,4
70,169,5
70,170,5
70,171,5
70,1,5
70,1,5
70,1,3
70,1,4
70,172,2
70,173,5
70,530,5
70,174,4
70,175,5
70,383,4
70,176,2
70,177,4
70,1,5
70,178,5
70,179,4
70,529,5
70,180,5
70,457,4
70,179,1
70,181,5
70,1,4
70,182,5
70,355,4
70,183,5
70,184,4
70,1,5
70,185,5
70,186,5
70,1,2
70,128,5
70,540,4
70,187,5
70,1,5
70,188,5
70,189,5
70,190,5
70,191,4
70,192,5
70,193,5
70,529,5
70,194,5
70,195,5
70,196,4
70,542,5
70,197,4
70,198,4
70,199,5
70,200,4
70,201,5
70,202,5
70,136,4
70,203,4
70,204,5
70,205,5
70,206,4
70,207,5
70,1,5
70,1,5
70,208,5
70,209,4
70,210,3
70,211,4
70,211,4
70,212,5
70,213,3
70,214,5
70,215,4
70,1,5
70,216,5
70,217,5
70,218,5
70,219,5
70,466,5
70,220,4
70,320,5
70,221,5
70,222,5
70,223,5
70,224,5
70,1,5
70,225,5
70,142,5
70,1,4
70,226,5
70,227,4
70,228,5
70,229,5
70,230,5
70,231,5
70,232,4
70,233,5
70,1,4
70,234,3
70,235,5
70,236,5
70,1,5
70,35,5
70,237,4
70,238,4
70,150,5
70,239,5
70,240,5
70,1,2
70,172,2
70,241,4
70,242,4
70,243,4
70,244,5
70,245,5
70,246,3
70,247,5
70,248,5
70,249,5
70,250,5
70,251,2
70,252,5
70,253,5
70,254,4
70,242,4
70,255,1
70,256,1
70,257,1
70,258,5
70,259,5
70,260,5
70,261,5
70,262,5
70,263,3
70,264,4
70,265,4
70,266,5
70,267,5
70,268,5
70,269,4
70,270,5
70,271,4
70,272,4
70,273,4
70,1,4
70,274,4
70,275,5
70,276,4
70,277,5
70,278,5
70,279,3
70,280,3
70,280,4
70,281,5
70,282,5
70,283,5
70,284,5
70,285,2
70,286,5
70,287,5
70,559,5
70,285,4
70,267,5
70,288,5
70,289,5
70,218,5
70,290,5
70,291,2
70,292,4
70,293,5
70,294,3
70,295,5
70,296,5
70,297,3
70,298,4
70,299,5
70,300,5
70,301,5
70,302,5
70,303,5
70,304,5
70,305,5
70,306,3
70,307,5
70,308,5
70,309,5
70,310,5
70,265,5
70,311,4
70,312,5
70,313,5
70,314,5
70,315,5
70,245,5
70,316,5
70,317,3
70,318,5
70,319,5
70,313,5
70,320,5
70,321,5
70,322,4
70,323,4
70,324,5
70,325,5
70,326,5
70,1,5
70,327,5
70,1,4
70,328,4
70,329,5
70,330,5
70,331,5
70,332,5
70,333,5
70,334,3
70,335,5
70,239,5
70,280,5
70,336,5
70,337,5
70,338,5
70,339,5
70,340,1
70,330,1
70,341,5
70,342,4
70,343,5
70,257,5
71,344,1
71,345,5
71,575,3
71,346,4
71,347,4
71,348,4
71,349,4
71,350,1
71,351,4
71,352,5
71,353,4
71,354,4
71,355,5
71,356,4
71,357,4
71,358,5
71,359,4
71,360,5
71,234,5
71,361,4
72,544,5
72,362,4
72,363,3
72,364,3
72,365,4
72,366,4
72,259,2
72,1,5
72,367,2
72,368,2
72,369,5
72,370,5
72,72,3
72,1,4
72,371,4
72,372,4
72,373,5
72,374,5
72,375,5
72,376,2
72,377,5
72,378,5
72,379,1
72,380,1
72,381,5
72,382,1
72,383,4
72,384,4
72,385,5
72,386,4
72,387,5
72,388,4
72,27,5
72,389,5
72,390,4
72,391,4
72,392,4
72,393,4
72,394,4
72,395,5
72,395,4
72,169,4
72,396,5
72,397,4
72,398,4
72,399,4
72,400,3
72,401,4
72,402,3
72,403,5
72,1,5
72,404,4
